"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1985-01-20 1 25 20 1985 29391.0796285714 375139.237199104 410627.507999104 7463.80298571429 45096.2064 72045.359162753 100587.336757012 7923.96835714286 51667.6807142857 87320.5796428571 97723.8872857143 104953.640642857 258804.585832589 1232089.89445345 1749388.40002647 1768792.70101218 1774199.64412647 1785237.66262647 1785606.58831218 1820676.34664075 45445.3163763647 64904.3286474393 374124.364414286 374124.364414286 378696.266057143 13096.8618428571 533170.305270741 534191.793056455 509752.157228572 482687.689585714 2398336.61516933 2473214.64506933 2558277.80075504 2582839.12745504
1985-01-27 1 26 27 1985 29577.5259428571 352079.524644065 387303.993744065 5920.66221428571 36446.2875 68220.2250795773 108370.653301046 6807.27394285714 51796.6063571429 77512.3134285713 86963.5547857142 92406.2003857142 248031.832412914 1208871.01605561 1619585.98082662 1636746.97562662 1641566.81119804 1650813.75499804 1651004.16825519 1689983.34876947 45026.8140556398 64531.0156930113 313174.270885714 313174.270885714 317799.726257143 12327.2749285714 451418.713654616 452150.614611759 426491.977071429 408148.8333 2175003.60075519 2235727.5785409 2315064.45221233 2342077.34959805
1985-02-03 2 27 3 1985 34758.3533142857 312025.936506449 347169.083277878 6821.15824285714 31586.7825 81967.3472329286 432013.976182021 8031.07581428571 50568.8375428571 64536.443342857 74069.0070285713 84757.9345571428 212027.137575982 1457394.34891778 1493346.75203206 1508930.88704635 1513375.84651778 1521656.83973206 1521444.60828921 1553069.07674635 45172.0012384164 58621.0526078706 270967.982357143 270967.982357143 275793.768342857 22974.5495571429 401987.800986742 400246.313072456 377631.1419 357348.163071428 1940746.50143206 1978962.04544635 2055061.89374635 2084050.32867492
1985-02-10 2 28 10 1985 39520.6682142857 170467.103067529 206262.811938957 6378.84411428571 35990.0890714286 64038.8549313398 116271.563643125 10109.7538714286 52371.8130714285 101682.896257143 113403.228928571 133251.827514285 205374.700098783 1629678.79827133 1671655.00411419 1690408.72647133 1694558.1486999 1704047.07601419 1703537.32385705 1721499.64111419 45562.4731960125 90524.0655508197 351756.330528571 351756.330528571 358331.538314286 24866.7813 511748.873895958 512548.212881672 502210.572271429 490970.239685714 2254858.6486999 2359700.98147133 2449040.50155704 2484056.70615704
1985-02-17 2 29 17 1985 36769.5933428571 107161.064913215 143490.32759893 5742.14978571429 34710.75 79215.6639734619 103238.596767679 9139.83634285714 52252.8047857143 91075.2910571427 102273.970742857 118189.345485714 203462.569722694 841205.50419907 885077.908727642 904511.961784785 910125.185927642 919996.923227642 920173.452184785 921930.807870499 45253.486392318 91563.4704752372 369913.027985714 369913.027985713 374784.433814285 21717.0286714286 522662.769964805 522529.877379091 517346.442742857 503712.060142857 1476550.64569907 1557508.01552764 1645611.83291336 1700077.95834193
1985-02-24 2 30 24 1985 37866.4530428571 63629.3364236543 100515.954580797 4671.07521428571 37118.6843142857 77668.0253142859 97871.8602554898 10895.2085571429 53647.1852 95774.1348714286 105626.037457143 117225.378371429 175871.521323806 513204.617417236 552390.078960094 571334.214574379 576515.041945808 588197.688660094 588009.258874379 587806.944788665 44965.6260532021 92839.3650545527 514188.756228572 514188.756228572 520811.567328572 23684.6323285714 698125.33647639 696921.369319247 717107.800728572 700690.607714286 1331457.56017438 1433741.21480295 1529289.00046009 1598881.07900295
1985-03-03 3 31 3 1985 39145.7921142857 167327.427907422 204961.814793136 6521.65405714286 32832.4025571429 73724.8014714287 101249.960585007 8933.55531428571 57598.2602857143 109819.096057143 118435.295942857 129633.975628571 181108.457448772 627357.423369772 659112.800941201 677473.795955487 683918.094626915 695834.790969772 696033.13811263 705143.222384058 40377.973460467 85535.9687506607 427344.4432 414344.4432 422790.064542857 24063.4753714286 595934.219428571 599030.418328571 600667.782257142 584004.638785714 1333337.62112691 1403550.52622691 1500641.45265548 1580507.91319834
1985-03-10 3 32 10 1985 41635.0487571429 228595.651478229 267003.592221087 6271.73665714286 33175.5431142857 75180.8347000002 127169.840871429 7640.33194285714 55598.9210857143 108115.2941 117572.485871429 130461.083214286 188198.917471428 1421126.28042109 1451189.75686394 1468814.88397823 1475943.48029252 1487423.81292109 1487231.41619252 1487465.46582109 34658.4226424898 69633.8112125244 382468.323385714 382468.323385715 390271.299985715 32915.7083571429 580737.110857144 574215.456800001 578937.118800001 567161.248928572 2049348.69727823 2122467.38802108 2212273.02389251 2279018.82093537
1985-03-17 3 33 17 1985 45972.9007714286 231771.189235356 274558.634892498 7586.77821428571 39788.4368571429 86690.9194 124666.463371429 12057.5228142857 55969.8302428571 121182.403871428 134679.926942857 157680.261628571 194843.546757143 846848.179249641 876274.961363927 894562.567935355 904751.660663927 921285.878492498 920345.713035356 936800.592006784 36193.0111309962 74689.6527907441 351635.260028571 351635.260028571 377908.322571429 60511.7463428571 694380.106357143 691611.180242857 714985.407557143 703094.496342857 1634248.1451925 1802972.14226393 1895080.58846393 1978457.79343536
1985-03-24 3 34 24 1985 46442.9835 233655.487092472 278565.247178187 7322.97651428571 39060.5028428571 89229.6801857142 126465.389314286 11617.1921571429 58859.7481142857 128045.215014285 147185.7143 178353.984328571 223019.041457143 876209.707221044 909885.08513533 929824.923406758 942263.27273533 960203.771806758 960673.85453533 972866.253406758 61646.4686652931 119935.621326239 402227.665757143 402227.665757143 424109.322557143 52052.2407 697615.148257143 698642.586457143 719805.243128571 694920.610585714 1724714.4774639 1869206.40409247 1962659.64392104 2063106.60400676
1985-03-31 3 35 31 1985 53153.0673428571 237134.495978144 291884.257821001 10873.3903714286 47813.5622571429 114473.4037 160309.444942857 19045.2926571429 59234.6242142857 124455.131728571 137595.629942857 186686.5478 240981.358714286 968611.789835287 976712.287149571 996106.670778143 1009725.18560671 1039866.01743529 1037711.96746386 1038894.11643529 41415.0867340555 100417.486441369 432892.134042857 395892.134042857 435781.727942857 111679.358785714 882808.643256421 870552.773299278 902730.571657143 876528.914085715 1931330.47137815 2117871.99229243 2235912.34394958 2326324.92207815
1985-04-07 4 36 7 1985 90485.9665714286 226279.192538941 368033.928596084 24561.3267 78226.1296714286 161026.2265 320428.012028571 61761.3333428571 89577.3366571429 180763.468642857 218413.7233 301342.663728572 301057.043842857 1098869.59503894 1092123.80871037 1115911.58155322 1135034.22959608 1190983.99165322 1182823.99019608 1211429.61513894 24542.9637755408 92028.6240625642 510755.287885714 435755.287885714 479056.452642857 227147.148 1345400.5797 1332315.61868571 1192580.547 1144312.76978571 2306806.17783894 2557939.44582465 2682806.90613894 2780518.65912465
1985-04-14 4 37 14 1985 137333.578242857 234264.888038672 530514.197138672 40659.1808142857 152437.713171429 266869.240762023 475507.696586407 138368.950328571 254372.076828572 493751.293128572 551912.625828572 676524.218328572 710366.207842858 2096368.46800641 1172089.57797784 1246965.62440641 1300497.53479212 1396888.29580641 1395259.86576355 1429811.93804926 91442.0095493298 154609.481318385 602576.213371429 602576.213371429 649919.6929 294797.408014286 1798761.26312796 1803158.6192851 1645709.62278571 1589648.78632857 3142211.82067783 3365630.04239213 3482877.00547783 3589125.61949212
1985-04-21 4 38 21 1985 97535.2240285714 277638.962182142 438609.569439285 21889.5906857143 97174.2322285714 240612.088323691 363512.817799307 61079.0191714286 169227.598814285 383948.298314285 415122.518757142 488826.333571428 574476.5968 1603675.0556287 1296387.68900012 1363175.13894298 1405718.61761441 1462747.3881287 1469770.86045727 1522953.67987155 299981.356764591 403676.781340056 541048.847014286 541048.847014286 563410.5039 144097.215814286 1292846.05675776 1306494.32365776 1164555.07405714 1110245.64287142 2902798.7097287 3071042.70671442 3172903.8819287 3275179.60267156
1985-04-28 4 39 28 1985 163751.4342 261582.672440403 464255.76648326 40754.3874428571 174940.196528571 311596.481971304 492129.016613823 163666.144928571 226676.865271429 355501.351085715 395831.275642858 496395.260542858 478208.811014286 1683636.37150057 1433343.056372 1463182.40054343 1474658.76622914 1527040.26318628 1513903.73191485 1557792.00421485 72077.6907680139 300213.76674937 460476.353285713 460476.353285713 490603.300814285 263555.749542857 1441644.01002149 1424699.2136072 1220661.613 1185611.68938571 2552675.06450057 2619206.64662914 2688649.96481485 2724459.55798628
1985-05-05 5 40 5 1985 223023.5109 137445.136114286 378938.732957143 50943.4801714286 219893.592985714 160364.3258 382762.9932 165851.930442857 336525.479928572 650062.726 701488.189728572 797767.876342857 894481.943200003 1684701.68664286 1616604.09034286 1707191.21395714 1761222.95914286 1834141.31927143 1840169.08894286 1950620.67891429 345948.903136557 233501.961483291 216578.742342857 151544.10708395 175482.623755379 221829.4611 1180123 1189276.72064286 1068495.0146268 1022613.35354109 3146988.11306966 3272299.87098395 3347816.57868395 3387767.66019823
1985-05-12 5 41 12 1985 263163.0222 187297.707 453277.258628571 72398.6906142857 231845.991814286 130987.130471428 351787.119899999 141963.000557143 252531.415342857 464060.709314286 509230.304157143 617490.1582 662758.926614286 1341561.1295 1580028.8772 1635544.25901428 1669556.82707142 1729755.18492857 1718867.91025714 1809439.1661 341935.431113482 587239.543260493 107138.7228 182963.206571188 202385.358799759 205338.879642857 1180123 1172585.80857143 903598.045999761 869791.758971191 2621751.90654261 2681519.85109975 2749301.02022833 2779007.47181404
1985-05-19 5 42 19 1985 842312.877685714 519453.799371426 1320821.87635715 197771.936142857 637884.411428571 214310.781714286 964049.330014621 307023.5259 504039.559428571 828743.74964286 908921.6152 1080487.92682857 1102973.96341429 2707678.76300034 1717125.84334285 1862401.24118571 1933480.9233 2074539.46088571 2031508.04824285 2034727.22237143 164291.943160235 307410.409388025 149545.341942856 33041.3075542852 78375.5305257142 332521.051114286 1328143.00989714 1316386.97474 1280202.52199714 1238135.07646857 2982400.75936857 2917991.49166857 2976739.93191142 2977098.94023999
1985-05-26 5 43 26 1985 745761.455485714 419734.773299996 980652.559414286 143920.686857143 545067.865928571 193531.935028572 854626.929114289 224241.362357143 493106.664914286 901616.489928567 970458.816271427 1114869.42057143 1204538.19691429 2789725.40504286 1788912.22028572 2155068.97988572 2313455.12387143 2478890.52531429 2509662.10105714 2588052.85885714 162171.714313946 241132.763315905 195573.779914286 176287.965790577 215721.361262005 275099.553257143 1414366.84803344 1428334.45383344 1387974.79373344 1327722.88214772 4204043.56107629 4377232.35233344 4459498.81330486 4531070.39633344
1985-06-02 6 44 2 1985 703543.266128571 390940.718571429 909614.530199999 133727.627185714 459560.412642857 135209.941142857 731542.609614283 215325.658285714 358323.830928572 632151.979 710590.340114286 830070.692028576 878834.337099996 2119561.97958572 1720998.15857143 1947964.81067143 2055232.929 2197326.83867143 2197892.12802857 2230214.77842857 221598.462057291 324106.194407805 173606.833842858 173606.833842858 215509.651242858 272265.172585714 1219927.66531429 1213029.15168572 1170120.7308 1136030.80735715 3363284.26294286 3484301.80521429 3567567.93578572 3675788.1204
1985-06-09 6 45 9 1985 571896.300471429 311538.390342857 734773.507242861 115180.185857143 460821.900471429 502747.199500872 1005969.76870087 172742.510185714 534105.374657143 851930.885957143 934050.570042857 1016850.58482857 1192615.81107367 2689878.62763168 1435043.23609103 1632801.28793389 1740097.17486246 1878503.81114817 1888014.55664817 1928987.12594817 241980.086847995 309040.677691188 176878.048114286 176878.048114286 210535.574785714 219256.898657143 1098775.71687143 1115883.15794286 1073557.87765715 1030262.66331429 3146189.98793389 3267088.52191961 3354131.18209103 3456944.42359103
1985-06-16 6 46 16 1985 668017.309371429 353276.579614285 777555.002485711 128324.651014286 362094.610114286 480025.721133532 910161.335133532 103916.051614286 275895.019697756 464178.028526327 510129.111112041 541503.662169184 710407.2904205 1864199.48042547 1890589.10256247 2030897.88794818 2125763.3594339 2242474.7852339 2249343.54679104 2302399.4240339 226866.614633091 286843.910033662 181445.982814286 181445.982814286 201631.771542857 129546.469414286 826985.53214274 837079.41824274 779670.883028571 736722.776185714 3146189.98793389 3215077.93411961 3290979.43527675 3365815.81227675
1985-06-23 6 47 23 1985 558021.917828571 265537.720971429 576274.305385719 90900.5121 232881.3639 754689.62872103 1019344.22143532 55689.9273 177758.509428571 302854.068957143 333685.148842857 356334.409085714 719480.382937666 1858663.04044441 2238731.97464818 2326960.7507339 2388700.26589104 2461457.9648339 2467918.13127675 2513204.7509339 171553.473509404 209407.21289116 176907.800185714 176907.800185714 184665.156942857 76772.2451142857 718460.267772937 723928.698501508 548162.081357143 498208.353428571 3146189.98793389 3206531.15573389 3281601.58236246 3347002.58577675
1985-06-30 6 48 30 1985 845964.448585714 339590.626757146 668503.743342856 139156.388485714 224207.643342857 489893.923416118 836346.877844689 41533.8917142857 119549.573414285 272193.368028572 297801.967642858 311339.160142858 485279.089125304 1707050.20032366 1945651.52010959 2005119.96048102 2049301.78655245 2104666.42453816 2103611.21773816 2121230.39443816 186235.930153744 211260.998934001 190609.620814286 226761.075797985 231931.98581227 56027.1174428571 694190 697684.876657143 488168.725783699 446365.081955128 2544468.19953614 2583445.396579 2648179.95359329 2666158.13862186
1985-07-07 7 49 7 1985 772792.204114286 867016.532514284 1167893.28045714 130633.411757143 178819.866642857 208865.491842857 341952.407757143 28425.1290428571 93691.0563999999 195768.221942857 216594.671942857 227864.7566 267437.195071429 2023628.48070072 2066594.43878644 2120715.44018644 2168380.24208644 2217058.59788644 2221083.06141501 2232017.93940072 113139.368699874 161227.492148098 197208.630257143 293599.862468433 295954.243054147 36624.7999285714 694190 695645.868028572 484836.260254148 446801.212139862 2748740.48634059 2795826.11458344 2863408.93656916 2886708.77544059
1985-07-14 7 50 14 1985 601317.132171429 711360.099624216 902487.406481359 93629.7687857143 133787.131328571 152485.316485714 266249.253742856 19559.0117571429 69397.4983428571 179932.186057143 197602.933014286 206476.984185714 234477.850342857 1327998.8000235 1436388.20158136 1475797.79539564 1509471.1898385 1541329.70792422 1543126.7330385 1551423.59402422 100164.959908155 142539.92203683 198926.316514285 303383.629319296 305662.637990723 27467.1123428571 658189.270145202 659351.584402345 464050.765447866 432575.057347866 2031998.65994351 2070291.55934351 2136991.73654351 2159297.85622922
1985-07-21 7 51 21 1985 602102.586857143 312623.906456927 494375.343871212 92279.0247428571 114327.293142857 129254.899114286 215978.170385714 15693.2259428571 53976.0079857143 169330.531271429 184736.153857143 192576.816414286 209918.507114286 827556.117128356 1009452.99511406 1042848.70355692 1074201.43642835 1099008.71358549 1100954.49905692 1104949.21051406 103298.36518281 142722.730368111 164840.360014286 164840.360014286 166623.500828571 19324.9621285714 482687.652333571 484060.214562142 290118.398914286 254642.028942858 1397251.41147121 1422352.24239978 1485523.82392835 1503029.94275692
1985-07-28 7 52 28 1985 564297.621428571 277294.313371141 411275.824899712 80590.4276142857 96150.7609714286 104655.886457143 175483.617700001 13670.0850857143 44778.6509714286 164163.5882 177159.293 186670.0385 197494.042085714 408713.311556852 600870.741542863 625743.473257143 646845.625785713 664143.480114293 663548.438685713 667211.910414293 132115.286427439 179307.42508394 168614.906142857 168614.906142857 169009.616957143 17216.532 421511.831566272 417828.525123415 293343.523457143 275619.222771429 924279.724914293 935835.429457143 996809.324642863 1021634.45304286
1985-08-04 8 1 4 1985 481307.193385714 626546.888742856 776380.30392857 66188.4415714286 85263.4863 99986.7947142857 165510.723357142 11863.1426142857 49571.1764142857 94756.6390285715 105546.7236 113480.609314285 119107.459285714 1049602.31588572 651819.117341851 676777.138327561 694170.199284711 709926.896313281 711501.772627561 724662.105556141 93624.1160986572 158588.326821159 132648.618728571 136625.921092857 139755.839007143 17702.4825 334101.717651497 336900.395837211 274737.020135715 251800.156535715 1018404.74892043 1041748.22416328 1103142.61529185 1146112.54032043
1985-08-11 8 2 11 1985 324591.132342857 465293.841868115 537158.978668115 47157.0332142857 88863.4869428571 98776.8771428575 154316.010614286 18604.962 47611.5066428571 104404.244057143 114543.75 117513.006728571 126801.344957143 834327.727709772 854531.3676812 878715.834809771 892760.795995485 904495.012966914 905417.3271812 911302.286909771 58666.7617507231 115968.774109326 113484.317785714 143558.748777142 145778.253305714 13535.2090285714 294230.172377143 295184.222134286 270076.45732 247641.411991428 1198650.81342977 1217541.39531549 1278037.27388692 1318359.26455834
1985-08-18 8 3 18 1985 361737.585257143 528783.447723505 642204.294423505 51598.0257428571 94316.0499 101694.563614286 154807.911528572 15673.3912285714 50205.8872714286 111645.898242857 120849.205671429 126188.710757143 134011.2636 898339.908047972 910655.282147973 930942.227919402 941375.287633687 951153.801776545 950864.214947973 964657.275262259 54492.8378174282 100281.395266658 130070.105871429 140135.277091429 141160.73182 15637.6887428571 271047.35832 270795.457448572 245648.023205714 229631.49142 1203763.80969655 1215962.15898226 1277007.4591394 1313757.21776797
1985-08-25 8 4 25 1985 316189.147371429 558982.307560261 664253.070160261 51659.5133571429 81536.5434857143 89347.46549883 133195.05020559 13255.5395571429 48490.1844857143 102886.888414286 112163.584285715 116796.973542858 124018.713559742 935943.385332722 956238.573430124 977515.27144441 990711.306858695 1000963.87067298 1002112.30063012 1005857.09468727 53062.6384824942 96279.561403082 140989.116085714 136797.689718572 137870.747761429 14229.4240285714 252389.260656451 252581.657385022 226809.606618572 217856.21659 1258931.82996298 1270616.4601487 1331653.82642013 1369226.72569156
1985-09-01 9 5 1 1985 229644.338528571 481028.129362551 573600.707876837 38229.4283142857 79200.0141428571 78822.9969723288 149407.86905244 20705.4582428571 51199.6064571428 78771.8427857143 93550.6884000002 112822.0968 139320.595201216 907603.358866019 1105042.12250711 1119307.24902139 1132412.04474997 1140240.80647854 1139610.06256425 1139619.97992139 54183.3887178814 92793.4410934085 158673.747342857 130117.952988571 132248.201302857 19916.0366142857 247957.908480467 245085.841851895 211067.388931428 217275.654502857 1354122.74136711 1364581.58620997 1423324.07603854 1464558.46356711
1985-09-08 9 6 8 1985 208565.987657143 300360.403210761 387381.245196476 40738.5196714286 112815.887914286 66353.8380147305 160946.498995032 46738.5207428571 73314.8544142859 127949.574914286 141468.916171429 148815.694342857 167142.929266476 714772.695007089 938391.251877774 958870.594377774 966461.339534917 978576.383020631 976910.267020631 994321.179220631 59591.0085639451 106905.843814637 199069.126457143 113561.718627143 119105.52127 35966.2874142857 321641.961154095 316215.183325524 282101.252855714 293121.420112857 1270698.13353348 1291611.85627634 1350897.81727634 1394024.43654777
1985-09-15 9 7 15 1985 183552.429471429 305323.377485623 408428.189285623 29793.7243285714 141637.711242857 82154.7693825915 169402.808644496 63804.3089142857 105556.182485714 203317.522257143 218229.260457143 230915.543714285 270932.507816084 840622.628870673 901672.792248131 928818.58221956 939515.443633845 952507.181490991 953518.751919561 995687.354490991 76157.7251757097 137778.600120583 211997.393228571 106589.023167143 114512.991524286 47881.0002857143 327999.4721755 330125.753546929 297337.486981428 296314.015724286 1356269.81144385 1406532.96091528 1471215.94767242 1520790.83255813
1985-09-22 9 8 22 1985 120117.046242857 270890.804274358 337077.262374358 18981.8215714286 102553.406742857 89473.9191823495 153555.697119683 51084.3066428571 94805.7673428569 177141.649814286 191121.156442857 201764.464128572 258766.701255999 854529.458740731 944439.664616587 970881.322230872 980606.282645158 991614.54907373 993298.516316587 1047770.59215944 74590.2676520396 148623.207023571 223217.8911 165763.985137141 171345.473737141 28677.0299142857 347870.24375945 350179.004502307 315914.755751426 308698.886694284 1432737.92222516 1481654.29459659 1547013.64511087 1594896.62886802
1985-09-29 9 9 29 1985 103481.671371429 276109.947164505 327388.634007362 14526.9447428571 86808.6105428571 100001.610671898 160464.467794585 38173.8911142857 71303.6143857143 138878.502485714 146054.702114285 157047.100771428 227201.972401656 841202.572931507 999503.486688623 1018693.57276005 1026171.26004577 1033708.45147434 1034170.60031719 1071570.93757434 61545.4644373383 117078.654275357 215226.484714286 215226.484714286 218316.7332 22107.7725428571 374963.115246839 375435.181446839 339080.391128572 334581.877928572 1447801.74856005 1477670.84480291 1536821.92974577 1578099.95364577
1985-10-06 10 10 6 1985 82193.0725285714 338584.64921459 379973.74751459 12775.5394714286 82441.0064571429 136716.046504051 183101.232146341 30206.2863857143 59972.0421142857 125031.888442857 129798.170285715 141470.899642857 166145.284214286 1056166.74127145 1220286.33219751 1237945.17832608 1246218.23765465 1254001.37954036 1254189.80932608 1279145.84684036 44038.5182352207 87456.1703776193 209720.368028571 209720.368028571 211707.8064 23361.3264857143 376938.186387379 376081.326730236 337924.027285715 330289.645757143 1626860.28909751 1654369.05434036 1711260.96532608 1751340.97248322
1985-10-13 10 11 13 1985 140015.231614286 384423.251650095 523966.417064381 24706.1201142857 87040.6767 154886.703616066 244257.200710109 34440.9978857143 66481.7953428571 123667.2601 127533.045914286 148432.884357143 157094.704085715 1042819.71646367 1248901.04770511 1268198.24123368 1282227.33464797 1296389.32064797 1294699.40299083 1313060.39800511 66611.6059305981 130250.714973121 186587.140757143 186587.140757143 189020.8602 25705.7897142857 360657.013936415 360510.2370507 321423.528471428 319041.379285714 1611112.68263369 1634222.10824797 1700472.03743369 1736444.27526226
